"","t2_BS_C.mzML","t0_BS_C.mzML","t1_BS_C.mzML","t5_BS_C.mzML","t3_BS_3.mzML","t2_BS_2.mzML","t3_BS_C.mzML","t2_BS_1.mzML","t3_BS_2.mzML","t1_BS_1.mzML","t2_BS_3.mzML","t1_BS_3.mzML","t1_BS_2.mzML","t3_BS_1.mzML","t4_BS_C.mzML","t6_BS_C.mzML","t4_BS_2.mzML","t0_BS_3.mzML","t0_BS_2.mzML","t7_BS_C.mzML","t8_BS_C.mzML","t7_BS_2.mzML","t9_BS_C.mzML","t8_BS_1.mzML","t7_BS_3.mzML","t7_BS_1.mzML","t8_BS_2.mzML","t6_BS_1.mzML","t4_BS_3.mzML","t4_BS_1.mzML","t5_BS_3.mzML","t6_BS_2.mzML","t5_BS_1.mzML","t6_BS_3.mzML","t0_BS_1.mzML","t9_BS_1.mzML","t5_BS_2.mzML","t8_BS_3.mzML","t9_BS_3.mzML","t9_BS_2.mzML"
"6965_326.378_6.249",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,2.92151586187969e-06,3.00639419017203e-06,4.29452532642899e-06,2.95672292611229e-06,2.85731707111289e-06,3.11766286978731e-06,2.97189937835549e-06,3.01514914187577e-06,2.97042559248229e-06,3.01604194536981e-06,4.22240052733224e-06,4.45182139999215e-06,3.08687867207116e-06,4.37717721936171e-06,4.37537449381179e-06,7.08400161945011e-05,4.94111016114811e-06,4.41760804580116e-05,4.73023579490092e-06,3.49694267778686e-06,1.08928105594667e-05,2.48998315542791e-05,3.29074651830099e-06,2.94402522197156e-06,2.9737141352116e-06,3.03699776824265e-06,2.93108135972365e-06,2.86527218689725e-06,3.12583209446197e-06,2.68799838549031e-06,4.51947486525188e-06,3.40775375743023e-06,2.95365149068321e-06,3.31982859035243e-06,3.12119230845091e-06,2.43439413561742e-06
"6975_1036.69_6.299",0.000178062919713019,0.000284457261664893,0.00015154331645892,0.0117045697411187,0.00751011880334079,0.00663232032596165,0.00997993747718724,0.00675687815318089,0.00666072462935298,0.00752349502896876,0.00671194083841471,0.00645126506444048,0.00700461059626621,0.00662627498712004,0.0106409818939995,0.0115940355376707,0.00681656663095052,0.0101434805702631,0.00821132026612489,0.00754538448494863,0.00731643406837469,0.00499005744449474,0.00521746791750282,0.00494812142564268,0.00545082136192061,0.00519840944743352,0.00542272515642951,0.00808423072049573,0.00785213086547409,0.00703876569793727,0.00804968570983826,0.0080769398097586,0.00774595386244218,0.00795293928265467,0.00970944550869071,0.00442335441206182,0.00726793085356578,0.00542557400335714,0.0046739887970325,0.00414121858176168
"6983_808.667_6.298",1.85627871611954e-05,2.69261740592409e-05,2.61293160197813e-05,4.30555991636603e-06,2.92151586187969e-06,8.44881706456353e-06,4.29452532642899e-06,2.95672292611229e-06,2.73750973233777e-06,3.72706993085386e-05,2.97189937835549e-06,2.40145572536053e-05,3.16553940938371e-05,3.01604194536981e-06,4.22240052733224e-06,4.11287667747037e-06,3.08687867207116e-06,4.37717721936171e-06,4.37537449381179e-06,5.04895147607392e-06,4.94111016114811e-06,3.51046234868182e-06,4.73023579490092e-06,3.49694267778686e-06,3.44077077008186e-06,3.66504879422454e-06,3.29074651830099e-06,2.94402522197156e-06,2.9737141352116e-06,3.03699776824265e-06,2.93108135972365e-06,2.86527218689725e-06,3.12583209446197e-06,2.68799838549031e-06,4.51947486525188e-06,3.40775375743023e-06,2.95365149068321e-06,3.31982859035243e-06,3.12119230845091e-06,2.43439413561742e-06
"6985_1109.779_6.3",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,0.00121628546361572,0.000941891671423622,0.000668100618960372,0.00115412146683614,0.000742995383019641,0.000769265530946947,0.00081644462817481,0.000736858303194371,0.000693195877915982,0.000786318774145489,0.000680853650013415,0.00121019201433694,0.00131861938785948,0.000701603833730223,0.00139309302103774,0.00114346648133063,0.000909918066644073,0.000717989817927092,0.000506936490383011,0.000428247237793638,0.000566558978626243,0.000580748383918314,0.000533584838793932,0.000625671313228581,0.000909480920091925,0.000914049764709352,0.000716593413289884,0.000910735933595594,0.000802241822978376,0.000759941110219128,0.000801810718403291,0.00149190889485889,0.00040389522777733,0.000712292193753713,0.000568384838133798,0.000510264022077123,0.000434097691021527
"6987_254.248_6.281",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,3.56633072013793e-05,4.07680665723931e-05,4.80529681704945e-05,6.09815070100352e-05,3.84947267457966e-05,4.68058578098789e-05,2.94426468636135e-05,4.44179954826691e-05,2.70013274851032e-05,6.08120024484263e-05,4.42926630111199e-05,5.26083378683547e-05,2.77243982212908e-05,9.80165617552995e-06,4.37717721936171e-06,4.37537449381179e-06,2.94210580578805e-05,1.70921030106133e-05,1.91660226270698e-05,2.2323899428783e-05,1.90159991450971e-05,1.50926568407151e-05,1.46502831954937e-05,1.97304930002011e-05,2.16270703810875e-05,1.06071885741525e-05,2.57446873375909e-05,2.7023278157083e-05,3.96418471816975e-05,2.23298555046876e-05,2.07008223023919e-05,4.51947486525188e-06,1.4550757453293e-05,2.94624508800474e-05,1.18373839254534e-05,1.02232117990961e-05,1.80229897948407e-05
"6992_545.809_6.3",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,2.07498065290712e-05,1.24972852778998e-05,1.16564056743588e-05,1.69070739958499e-05,1.77936969560114e-05,1.38537762030868e-05,7.1766611476066e-06,1.30380893448276e-05,8.59715545416413e-06,2.13904037583526e-05,2.88280864255956e-05,2.57084038979557e-05,1.55975413735708e-05,2.39861408061518e-05,2.72773939537043e-05,7.11497142661494e-06,6.62297431705683e-06,3.52690671152782e-06,8.04655562767311e-06,8.30810809842526e-06,3.44077077008186e-06,7.09924583844975e-06,5.38515550907752e-06,1.85241608239487e-05,5.11893343002354e-06,1.74602566031002e-05,1.72357803043162e-05,5.88229020831994e-06,1.96085206914925e-05,1.77918598860519e-05,3.3172931110073e-05,1.43517621884058e-05,7.99269387213572e-06,6.47079461955718e-06,7.85898487337138e-06,1.26960467373242e-05
"6993_1058.671_6.302",0.000303010331505072,0.00034339122803085,0.000256736509637683,0.0149701723066075,0.00878588411571478,0.00912234994884129,0.0127412819115009,0.00854893331565813,0.00867145460380109,0.00795750996003787,0.0089553910630622,0.00741589061674277,0.00764641655629118,0.00968258221366572,0.0128771039963154,0.0127874905650577,0.00972830715140649,0.00879500953520973,0.00671239085562777,0.00993166092916393,0.0112406097026658,0.00763598221629607,0.00975748857168551,0.0067650579993904,0.00797567832218892,0.00765057330886452,0.0073575377469914,0.00950942817098152,0.00912798846511528,0.0100438991823731,0.00922973392847677,0.0105161613911573,0.010720633797834,0.00958337161190784,0.00760642980756112,0.00761590073779788,0.00987872975745951,0.00812657455570823,0.00671672255521414,0.00589382657369547
"6998_519.35_6.301",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,2.26030394299403e-05,3.51165896293545e-05,2.17457720633865e-05,5.97214640865238e-05,3.10391653868377e-05,2.29208048113878e-05,2.54247658768544e-05,4.10497302699634e-05,1.18965327432457e-05,1.64181795581676e-05,2.88202749315147e-05,2.7139299999071e-05,2.98168651849834e-05,1.26501591257389e-05,1.69716480616994e-05,3.61505593205869e-05,3.09875321216717e-05,1.3018776961556e-05,2.89766146233035e-05,2.66206818376305e-05,2.40940093344481e-05,4.73509810063201e-06,3.86225002426175e-06,2.27482456185426e-05,2.17175268459002e-05,3.33260787242279e-06,3.86076252646259e-05,2.35089902151698e-05,3.56704741757896e-05,3.74335624398991e-05,3.53761764618176e-05,2.82670627451558e-05,3.39381327564931e-05,3.58333579327515e-05,2.88493783276988e-05,2.74317456368503e-05,1.58467151287648e-05
"7001_518.848_6.304",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,0.000118127655121769,7.01846786820535e-05,4.81201131028725e-05,8.26037692272396e-05,6.37071412279385e-05,6.53427944734292e-05,4.7354801384826e-05,6.4830442960231e-05,4.18807514376503e-05,4.39709016449826e-05,5.77487301460831e-05,0.000121199085114153,9.46404266969906e-05,6.12757547527831e-05,6.58972209904294e-05,5.48953932684287e-05,7.89032198557957e-05,7.89620656338839e-05,5.09200738597911e-05,6.23509763679634e-05,4.45975146676325e-05,5.8803602046429e-05,4.06033170295644e-05,5.88006159080398e-05,7.05885081321274e-05,8.42404613309211e-05,7.10459580994396e-05,6.84578023232572e-05,9.13762127140065e-05,8.33483788665979e-05,7.0576388241222e-05,4.51010253524587e-05,5.0063232631283e-05,6.7070660032715e-05,6.65300172802316e-05,2.53048619316579e-05,4.50787221066551e-05
"7002_507.272_6.273",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,5.02963939523785e-06,2.92151586187969e-06,3.00639419017203e-06,4.29452532642899e-06,2.95672292611229e-06,9.42665401596723e-06,3.11766286978731e-06,2.97189937835549e-06,3.01514914187577e-06,1.45558031639941e-05,3.01604194536981e-06,4.22240052733224e-06,4.11287667747037e-06,3.08687867207116e-06,4.37717721936171e-06,4.37537449381179e-06,2.45652068547629e-05,4.94111016114811e-06,3.51046234868182e-06,2.11264413677372e-05,3.49694267778686e-06,3.44077077008186e-06,3.66504879422454e-06,3.29074651830099e-06,1.97254661725629e-05,2.9737141352116e-06,3.03699776824265e-06,5.49022079205331e-06,1.01993015459282e-05,1.2374781645515e-05,3.44889071657476e-06,4.51947486525188e-06,3.40775375743023e-06,6.96439336022425e-06,3.31982859035243e-06,1.86677732913545e-05,1.06590735852768e-05
"7003_1074.644_6.304",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,0.000115615459231906,3.8296457171394e-05,7.45002841202583e-05,0.000109117536843533,8.01994410127985e-05,7.35301292765703e-05,8.05235529124569e-05,8.51837318056108e-05,7.29243923416646e-05,6.87819792773006e-05,8.22338620296293e-05,0.000119242339947843,0.000115393602700177,7.99809640984143e-05,9.98472479245763e-05,7.15071717364445e-05,8.29541038278675e-05,9.49389052382146e-05,6.78821627876997e-05,7.81175456048586e-05,6.0081226571457e-05,6.4043424490677e-05,6.01480733849647e-05,6.6267482285641e-05,6.91091080972575e-05,4.55913569217688e-05,8.80585728440255e-05,3.20286225970463e-05,9.89575388005501e-05,9.24634413763176e-05,1.77429634395845e-05,8.58459849778763e-05,6.62426611135068e-05,4.28208542435761e-05,6.35009954486873e-05,6.01311828952984e-05,5.11274378152464e-05
"7008_546.808_6.301",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,8.67024182422304e-06,1.38346289084659e-05,1.01794232126957e-05,2.32363742715455e-05,8.33228662700051e-06,1.43338561008243e-05,4.30700323962274e-06,4.68950254770186e-06,9.19331302964077e-06,4.03701029971389e-06,1.50421720401158e-05,8.62772360776976e-06,2.27869367306082e-05,5.22056265275847e-06,1.29146173052126e-05,1.44587270852653e-05,5.83814039859034e-06,2.38797963067411e-05,1.34919297817148e-05,2.17904479034371e-05,8.81929129049088e-06,1.60536990178727e-05,8.35538087731967e-06,7.92067570142843e-06,9.76924973202118e-06,2.9737141352116e-06,3.33091697681609e-06,5.83816847960692e-06,4.50678784009291e-06,6.50457355385836e-06,3.37262322335034e-06,1.57132756494057e-05,3.54370648267853e-06,5.00400404360167e-06,1.54107113124257e-05,1.30366376387848e-05,7.31592063596443e-06
"7019_1082.659_6.315",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.29053618751288e-05,5.7222341022956e-05,6.15302477465987e-05,3.33845428793307e-05,2.34459672409819e-05,6.16885286406484e-05,2.22451587049177e-05,2.37946630984488e-05,2.66956429222882e-05,5.45609366098443e-05,6.45646085380213e-05,8.26821367201584e-05,8.0770884801868e-05,6.49767222810223e-05,7.11267122552501e-05,4.59006642904439e-05,5.84342182170368e-05,6.95440000273309e-05,3.7584307452409e-05,0.000105407557063505,4.75075104667078e-05,1.60381671264517e-05,1.55856521128435e-05,4.12677473952256e-05,5.87910970669838e-05,6.52202864556029e-05,6.09530532565837e-05,6.4795566376365e-05,5.77794507524941e-05,7.37479823684038e-05,4.81404879623937e-05,5.35079782462027e-05,1.89698078343545e-05,7.06337597839556e-05,1.83841061807367e-05,4.45204682893452e-05,3.71960200878822e-05
"7022_768.635_6.289",7.66576764798476e-05,0.000866328737169903,5.77632415250589e-05,4.53435595266524e-06,1.06183673156711e-05,2.18403313831475e-05,1.78568427090666e-05,3.24565740774319e-05,6.75183151193723e-06,8.03577770256606e-05,2.90590790284959e-05,3.79694889222009e-05,6.53797140640313e-05,1.16396706892899e-05,4.22240052733224e-06,4.11287667747037e-06,4.33919157891054e-06,0.00030946354693423,0.000206534162184408,5.04895147607392e-06,4.94111016114811e-06,3.51046234868182e-06,4.73023579490092e-06,3.49694267778686e-06,3.44077077008186e-06,3.66504879422454e-06,3.29074651830099e-06,3.02438241385741e-06,4.52305473261916e-06,5.07719948359164e-06,2.93108135972365e-06,2.86527218689725e-06,5.50362559326963e-06,2.68799838549031e-06,5.00069093183247e-06,3.40775375743023e-06,3.59091528965622e-06,3.31982859035243e-06,3.12119230845091e-06,2.43439413561742e-06
"7030_389.235_6.288",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,2.92151586187969e-06,3.00639419017203e-06,4.29452532642899e-06,2.95672292611229e-06,2.73750973233777e-06,3.11766286978731e-06,2.97189937835549e-06,3.01514914187577e-06,2.97042559248229e-06,3.01604194536981e-06,4.22240052733224e-06,4.11287667747037e-06,3.08687867207116e-06,7.77689333996112e-05,0.000109581753775592,5.04895147607392e-06,4.94111016114811e-06,3.51046234868182e-06,4.73023579490092e-06,3.49694267778686e-06,3.44077077008186e-06,3.66504879422454e-06,3.29074651830099e-06,2.94402522197156e-06,2.9737141352116e-06,3.03699776824265e-06,2.93108135972365e-06,2.86527218689725e-06,3.12583209446197e-06,2.68799838549031e-06,8.02551209529189e-05,3.40775375743023e-06,2.95365149068321e-06,3.31982859035243e-06,3.12119230845091e-06,2.43439413561742e-06
"7034_795.654_6.302",3.60366332186072e-05,0.00142017607846713,9.97660665368356e-05,4.30555991636603e-06,3.64257716218311e-06,2.35752834712614e-05,4.29452532642899e-06,1.61136657410859e-05,6.50406580102731e-06,4.79733279823168e-05,5.43950704700724e-06,1.67548859493588e-05,3.70245448332512e-05,1.21241818906827e-05,4.22240052733224e-06,4.11287667747037e-06,4.46278311898814e-06,0.000132699357701681,0.000213099024729817,5.04895147607392e-06,4.94111016114811e-06,3.51046234868182e-06,4.73023579490092e-06,3.49694267778686e-06,3.44077077008186e-06,3.66504879422454e-06,3.29074651830099e-06,2.94402522197156e-06,2.9737141352116e-06,3.78242217712762e-06,2.93108135972365e-06,2.86527218689725e-06,3.12583209446197e-06,2.68799838549031e-06,1.83508056586064e-05,3.40775375743023e-06,2.95365149068321e-06,3.31982859035243e-06,3.12119230845091e-06,2.43439413561742e-06
"7035_226.18_6.317",2.81518946745732e-05,3.03339223349417e-05,3.62759070760981e-05,7.88994609233168e-05,6.60305561943266e-06,3.30825939736741e-05,1.47177436850034e-05,1.31748558766524e-05,2.22101266408802e-05,3.12038184268416e-05,7.0694368172736e-06,1.37181519904716e-05,3.62213057861277e-05,4.17610649948319e-05,0.000105785854430842,6.12452495918624e-05,2.91554100416573e-05,8.42365509670734e-06,4.37537449381179e-06,5.2871533917272e-05,2.07977296425484e-05,7.34651541947319e-06,4.08266224405277e-05,5.83377601505225e-05,9.22820887610489e-06,6.2887609771183e-05,1.05026726639764e-05,5.92476633151623e-05,1.29665543729583e-05,3.07347641775047e-05,6.89205644992701e-05,2.74358454883209e-05,6.69812730158452e-05,6.63678792448421e-06,7.4405972419624e-06,5.01464583752659e-05,4.11043348955717e-05,3.3087929370978e-05,2.32919075471967e-05,2.12157125712189e-05
"7036_794.649_6.301",0.000138453549830778,0.00273917180279834,0.000377471977794823,1.42214141723043e-05,2.39738505560471e-05,5.95916264223339e-05,4.82510298323283e-05,3.60106869330394e-05,2.16487946731255e-05,0.0001661439630749,4.80964193518465e-05,0.000122455406598486,0.000140382707874796,2.56782767957572e-05,4.15470981850666e-05,9.60172465661587e-06,2.05695955391606e-05,0.000841192110033565,0.000530626527587383,5.04895147607392e-06,4.95503251968582e-06,3.51046234868182e-06,4.73023579490092e-06,3.80840085804938e-06,3.44077077008186e-06,3.66504879422454e-06,4.08696343494325e-06,3.59984397271964e-06,1.9347187886004e-05,1.05116065157863e-05,1.1596306607919e-05,2.86527218689725e-06,3.12583209446197e-06,3.84218078220916e-06,3.2862339020495e-05,3.51588017347859e-06,8.09617049536322e-06,3.31982859035243e-06,3.12119230845091e-06,2.43439413561742e-06
"7042_473.345_6.319",2.76461316743111e-05,3.33140313449736e-05,4.27722154470294e-05,2.23593865824055e-05,9.60099091998413e-06,4.69299330534416e-06,4.29452532642899e-06,9.55129379199603e-06,8.12454435486995e-06,3.11766286978731e-06,4.67618345112515e-06,1.35278285069726e-05,6.66587402022451e-06,1.52473061388867e-05,1.94135638877416e-05,1.38020900623476e-05,3.08687867207116e-06,5.88726651550675e-06,4.37537449381179e-06,5.04895147607392e-06,3.0519890009189e-05,2.39596232822782e-05,9.50738658590296e-06,1.47950584065831e-05,1.06506327402275e-05,1.59393546245315e-05,1.92421885090072e-05,1.18498031443726e-05,1.66362013156762e-05,1.40353255137193e-05,2.10472095376999e-05,2.86527218689725e-06,1.41732771988646e-05,3.17063149337281e-06,4.51947486525188e-06,8.46532091408934e-06,2.95365149068321e-06,7.49538575390075e-06,3.12119230845091e-06,8.9321947993388e-06
"7045_286.31_6.294",4.50192738720166e-05,2.69261740592409e-05,0.000879205483295527,1.175510004839e-05,8.99894997273249e-05,6.9759257959888e-06,6.16818134076631e-05,2.95672292611229e-06,1.9369849804605e-05,4.45723592960235e-06,4.57640544116766e-06,0.000117874037194052,2.3494344599289e-05,3.01604194536981e-06,2.26463989948335e-05,1.11315247539376e-05,4.35251794397328e-05,4.37717721936171e-06,4.37537449381179e-06,3.17820166783704e-05,4.47535739118918e-05,3.88456335393501e-05,7.68754429604103e-05,5.63371579445819e-05,2.404657845299e-05,6.75969979669812e-05,3.41530424495288e-05,2.34184862765178e-05,2.78999079562906e-05,5.90948960904639e-05,7.42789563659006e-05,3.96168312099754e-05,3.84963951528461e-05,7.33395235332552e-05,4.51947486525188e-06,7.59156506877177e-05,4.32742585704538e-05,7.9430777740538e-05,0.000126019573246242,4.65415176099089e-05
"7048_242.248_6.332",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,0.000245643020008397,0.000254004238035112,0.000238165134756125,0.000358895488530354,0.000280303677081383,0.000285805393080903,0.000215419775435922,0.000277917525479691,0.000233280599946704,0.000338664058535333,0.00025081552176091,0.0003475983936269,0.000207197629755853,0.000437697789188326,4.37717721936171e-06,4.37537449381179e-06,0.0002012029284219,0.000121490056467434,0.0001755704238505,0.000155314566725021,0.000157892886090681,0.000125143500738639,0.000165024145331416,0.000157103917499261,0.000242456893526878,0.00023663489734466,0.000272066912892502,0.000281950584847804,0.00021205021243058,0.000220784791753025,0.000175294545715431,4.51947486525188e-06,8.21846417296957e-05,0.00026747555760606,0.00010890405905398,0.000222047538325344,0.00010753711788523
"7053_575.413_6.311",5.36096053481071e-05,2.69261740592409e-05,3.64979702194941e-05,3.6227742555025e-05,1.17505509065114e-05,3.00639419017203e-06,1.82116006060399e-05,5.40036178160589e-06,2.73750973233777e-06,3.75784381314012e-06,3.9637451488477e-06,9.00384381171109e-06,3.13108965011922e-06,3.01604194536981e-06,6.71511183284572e-06,1.99192929870983e-05,8.08010574339072e-06,4.37717721936171e-06,4.37537449381179e-06,1.27309056742496e-05,5.20192192457105e-06,7.3386062527227e-06,1.98726789307015e-05,1.25136598749109e-05,7.99680534908413e-06,3.66504879422454e-06,1.03823769171819e-05,9.27567678974205e-06,6.61348417359228e-06,3.03699776824265e-06,6.15541639769643e-06,7.66593074200169e-06,1.46905526096681e-05,1.1767318909815e-05,4.51947486525188e-06,7.67357194809423e-06,5.84102542616947e-06,1.56809802681276e-05,1.25111642769899e-05,1.24196492729397e-05
"7055_209.153_6.315",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,1.02160533046051e-05,2.92151586187969e-06,3.64596024853433e-06,4.29452532642899e-06,5.40737438096224e-06,2.73750973233777e-06,3.11766286978731e-06,2.97189937835549e-06,3.01514914187577e-06,5.50551535905771e-06,6.70327415357213e-06,1.75822619133068e-05,8.23031104698485e-06,3.08687867207116e-06,4.37717721936171e-06,4.37537449381179e-06,8.83450768541049e-06,4.94111016114811e-06,3.51046234868182e-06,4.73023579490092e-06,1.01502661158836e-05,3.44077077008186e-06,2.04029062176182e-05,3.29074651830099e-06,7.99737181385387e-06,2.9737141352116e-06,3.99396632918764e-06,9.6949975637276e-06,4.6316770356096e-06,7.20043308090727e-06,2.68799838549031e-06,4.51947486525188e-06,3.40775375743023e-06,3.82138896644833e-06,3.31982859035243e-06,3.12119230845091e-06,3.080607161703e-06
"7059_284.294_6.324",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.88519506265329e-05,4.20184303671406e-05,4.64025471695827e-05,6.96159740357492e-05,4.74528183831482e-05,4.06532218197186e-05,4.29793751309936e-05,4.17349748248754e-05,3.73329185619615e-05,4.40756048090027e-05,4.70567317102901e-05,5.46661975305637e-05,3.7869164573302e-05,3.78420013787195e-05,8.07431869646581e-05,9.92653619536305e-05,3.00020534796877e-05,2.18640136055422e-05,2.12809400988147e-05,1.82674735393056e-05,1.10974872318031e-05,1.99119798203197e-05,2.15722261187406e-05,2.03647891975266e-05,3.35783485870608e-05,4.44213567545972e-05,4.33320422166495e-05,3.95436832696961e-05,3.54098949411503e-05,3.57615153439129e-05,2.87563794564961e-05,0.000246226114970573,1.50195009501538e-05,4.05477339384517e-05,1.90054694887927e-05,1.69009944552087e-05,1.88947847317813e-05
"7063_226.18_6.318",2.81518946745732e-05,3.03339223349417e-05,3.62759070760981e-05,4.7300064945451e-05,7.86904944646511e-06,1.94036904035632e-05,1.4206354779281e-05,1.45483973508967e-05,5.96807869568295e-06,1.96449036948208e-05,9.40930726328196e-06,1.37181519904716e-05,2.23443868446856e-05,2.58427688083242e-05,6.52382408315669e-05,3.41595769685744e-05,1.2625667374618e-05,7.49698796652905e-06,4.37537449381179e-06,3.02556513456758e-05,1.99000587677489e-05,7.34651541947319e-06,2.33904884701945e-05,3.66645209917249e-05,8.49251114562858e-06,4.00767090773103e-05,8.70155953933201e-06,3.3277019084648e-05,8.84137722220499e-06,1.83266017473955e-05,3.86886683135022e-05,1.30624068992651e-05,3.83887207783676e-05,7.04621447410676e-06,7.4405972419624e-06,2.92572318797285e-05,1.40859843507142e-05,1.89828962411259e-05,1.2340408702456e-05,1.0969840868087e-05
"7064_1080.653_6.322",8.93513007211146e-05,0.000103242966277044,7.3689119115836e-05,0.000450469674991051,0.000301316597108239,0.000321509079436651,0.000440424189595951,0.000288831161201518,0.000328063188130393,0.00029589186952629,0.000349696889450169,0.000122471242936783,0.000302730064522332,0.000328025490804833,0.000428132745662467,0.000445186410139366,0.000347507022242589,0.000358734615830656,0.000236925448357094,0.000333795821478126,0.000540409716896692,0.000355152776706537,0.000202717985420726,0.000342968298745689,0.000357356533535291,0.000369811033714731,0.000333852202364142,0.000298866199142441,0.00034428057746826,0.000320111467610549,0.000335774593789692,0.000316912813962394,0.000369988111544253,0.000303161965121782,0.000308578307103842,0.00011580551677379,0.000362580845467357,0.000108802833372347,0.000327538277225019,0.000207697866400242
"7066_1170.622_6.327",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,2.37916334894545e-05,1.69906107698396e-05,1.45031449355304e-05,1.50245473795631e-05,1.25696069996026e-05,1.57571888860673e-05,1.26037465435583e-05,6.14711699921924e-06,1.47085756424086e-05,1.46933742528322e-05,1.65018906926066e-05,5.06136101575248e-06,1.78136147995163e-05,2.05267144829393e-05,1.72951175064305e-05,8.19023284319607e-06,1.34742263607462e-05,1.74794068005522e-05,9.02893432875531e-06,7.88503239410042e-06,1.25319496465318e-05,9.41032715532086e-06,1.04532845868717e-05,9.98393095199864e-06,1.2366329086268e-05,1.84665578988612e-05,1.14144843400862e-05,1.96084392971501e-05,7.67322706708729e-06,2.05921534845103e-05,1.23132166934531e-05,8.48710576847849e-06,1.38501319675513e-05,2.06280220179463e-05,1.06974600417839e-05,1.1627553574173e-05,1.12597593686198e-05
"7067_1091.644_6.329",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,5.05184458309648e-05,3.35426931651358e-05,3.83367180616591e-05,4.98561046818866e-05,3.38048978298529e-05,3.60451817185103e-05,3.65390502261387e-05,4.44252587226793e-05,3.23609064026811e-05,3.82825311141418e-05,3.88048233288197e-05,4.81426873805317e-05,4.82610988688602e-05,3.89148056514478e-05,3.89619564515886e-05,1.97021486923076e-05,4.39700554969253e-05,5.07874789420125e-05,3.25007785880403e-05,4.38690432826332e-05,3.24157300668766e-05,3.28436553711331e-05,3.10340585615197e-05,2.90148108928873e-05,3.1514371146777e-05,3.88139102364839e-05,3.60532278926706e-05,3.64377091262696e-05,2.69087114885708e-05,4.44281338299586e-05,2.96531416836673e-05,3.16112845339104e-05,2.95529382189882e-05,4.13267606955605e-05,1.1218222670456e-05,2.93467579017567e-05,2.56034358604858e-05
"7069_800.617_6.287",1.85627871611954e-05,2.69261740592409e-05,8.83471786323168e-05,4.30555991636603e-06,2.92151586187969e-06,3.00639419017203e-06,4.29452532642899e-06,2.95672292611229e-06,2.73750973233777e-06,5.16505840183582e-06,2.97189937835549e-06,4.98932404719725e-06,1.57500152119372e-05,3.01604194536981e-06,4.22240052733224e-06,4.11287667747037e-06,3.08687867207116e-06,4.37717721936171e-06,4.37537449381179e-06,5.04895147607392e-06,4.94111016114811e-06,3.51046234868182e-06,4.73023579490092e-06,3.49694267778686e-06,3.44077077008186e-06,3.66504879422454e-06,3.29074651830099e-06,2.94402522197156e-06,2.9737141352116e-06,3.03699776824265e-06,2.93108135972365e-06,2.86527218689725e-06,3.12583209446197e-06,2.68799838549031e-06,4.51947486525188e-06,3.40775375743023e-06,2.95365149068321e-06,3.31982859035243e-06,3.12119230845091e-06,2.43439413561742e-06
"7070_1092.146_6.328",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,5.74468177137071e-05,3.98009781066664e-05,4.52956233237847e-05,5.95187228072392e-05,3.87335837937793e-05,4.35142822136856e-05,4.29863596561217e-05,5.09780885191237e-05,3.81881873129589e-05,4.27476502558184e-05,4.73945660486313e-05,5.46051543556538e-05,5.58092377714147e-05,4.73551081687455e-05,4.42766910925233e-05,2.42806179391435e-05,4.97875549882067e-05,5.57312853276378e-05,3.71784957677507e-05,2.95859418073641e-05,4.14590782560343e-05,3.52055371083618e-05,3.69432733723417e-05,3.31695208023226e-05,3.87606952347195e-05,4.5826667252929e-05,4.3877781683639e-05,4.40736804073623e-05,1.32705317192327e-05,5.35082328369839e-05,3.94740985209025e-05,3.8979484252803e-05,3.67392086187582e-05,5.01155703084297e-05,4.05426926232589e-05,3.38092424088465e-05,3.13748155119456e-05
